datetime,v1,v2,v1_roll,v2_roll,roll_corr
2025-07-31 23:27:30,4621799141.044333,11097.333333333334,4621357641.5397005,11093.2,-0.20555150082079598
2025-07-31 23:28:00,4621829986.024667,11113.666666666666,4621387918.674199,11093.811111111112,-0.0940870141677156
2025-07-31 23:28:30,4621860634.5963335,11116.0,4621418236.275489,11094.077777777778,0.07093936087217234
2025-07-31 23:29:00,4621891393.509666,11099.333333333334,4621448591.362056,11093.333333333334,0.23972403113149082
2025-07-31 23:29:30,4621922109.473,11090.333333333334,4621478976.652756,11093.111111111111,0.24377153809130347
2025-07-31 23:30:00,4621952853.929334,11090.0,4621509385.547366,11092.988888888887,0.23131158359706394
2025-07-31 23:30:30,4621983847.893001,11090.666666666666,4621539833.2845,11092.444444444443,0.29723003830315664
2025-07-31 23:31:00,4622014942.436667,11099.0,4621570292.4836445,11093.0,0.2793084835917539
2025-07-31 23:31:30,4622045720.451,11103.0,4621600770.879244,11094.322222222223,0.1968904273188656
2025-07-31 23:32:00,4622076693.588,11115.333333333334,4621631289.89129,11095.455555555554,0.2283453116033054
2025-07-31 23:32:30,4622107462.482334,11126.0,4621661836.722878,11096.544444444444,0.3359153509979486
2025-07-31 23:33:00,4622138184.121333,11144.333333333334,4621692417.604067,11098.211111111112,0.44605768119521166
2025-07-31 23:33:30,4622169266.331666,11146.666666666666,4621723043.930111,11099.955555555554,0.5297626039559525
2025-07-31 23:34:00,4622200427.855667,11123.333333333334,4621753716.448267,11101.366666666667,0.5362086678756212
2025-07-31 23:34:30,4622231630.47,11117.333333333334,4621784426.305189,11102.377777777778,0.5376254503387929
2025-07-31 23:35:00,4622262874.263333,11107.0,4621815176.809311,11102.81111111111,0.5249021442619891
2025-07-31 23:35:30,4622294584.755668,11104.666666666666,4621845990.986633,11102.97777777778,0.5198572929449972
2025-07-31 23:36:00,4622325939.5373335,11114.666666666666,4621876840.78869,11102.922222222222,0.6057668211161542
2025-07-31 23:36:30,4622356856.919333,11115.0,4621907707.115056,11102.955555555554,0.6828294962153502
2025-07-31 23:37:00,4622387811.002334,11117.666666666666,4621938586.549289,11103.655555555557,0.7022769775013767
2025-07-31 23:37:30,4622418943.432667,11119.0,4621969482.902133,11104.622222222222,0.7037347383260996
2025-07-31 23:38:00,4622450166.929,11133.333333333334,4622000408.191411,11106.155555555555,0.7188301949557894
2025-07-31 23:38:30,4622480825.838334,11148.333333333334,4622031339.943678,11108.58888888889,0.7235071723847932
2025-07-31 23:39:00,4622512048.840333,11156.333333333334,4622062276.908733,11111.08888888889,0.7328735474610165
2025-07-31 23:39:30,4622543995.409667,11166.666666666666,4622093234.264011,11113.455555555556,0.7603556644175079
2025-07-31 23:40:00,4622576380.4123335,11137.0,4622124235.303722,11114.833333333334,0.7668838110239075
2025-07-31 23:40:30,4622608425.632,11100.0,4622155267.604344,11115.211111111112,0.6674427259896889
2025-07-31 23:41:00,4622639496.874001,11104.0,4622186316.594544,11115.58888888889,0.5831029451795805
2025-07-31 23:41:30,4622670628.468667,11112.333333333334,4622217393.866355,11116.388888888889,0.5118655507139965
2025-07-31 23:42:00,4622702084.965667,11119.333333333334,4622248511.916256,11117.588888888888,0.44406840914308915
2025-07-31 23:42:30,4622733472.727333,11129.333333333334,4622279656.30569,11118.655555555557,0.42152421188920913
2025-07-31 23:43:00,4622765565.088666,11130.333333333334,4622310842.274489,11119.21111111111,0.4376653119836033
2025-07-31 23:43:30,4622797906.645667,11149.333333333334,4622342084.676133,11120.322222222221,0.4959845040960823
2025-07-31 23:44:00,4622829962.196,11153.666666666666,4622373370.299011,11122.133333333333,0.5146151210438632
2025-07-31 23:44:30,4622861412.012667,11134.666666666666,4622404680.383667,11123.611111111113,0.4740305457488562
2025-07-31 23:45:00,4622892916.132,11125.333333333334,4622436015.790422,11124.78888888889,0.39808201069076177
2025-07-31 23:45:30,4622924842.153333,11124.0,4622467382.265766,11125.9,0.3055989215242064
2025-07-31 23:46:00,4622956335.085334,11122.0,4622498762.020722,11126.666666666666,0.21137443871020237
2025-07-31 23:46:30,4622987352.730667,11108.666666666666,4622530149.763378,11126.855555555556,0.0707826361149967
2025-07-31 23:47:00,4623018907.426,11111.333333333334,4622561556.891312,11126.722222222223,-0.021389573526487127
2025-07-31 23:47:30,4623050632.032666,11130.333333333334,4622592995.876323,11126.866666666667,-0.011964462348824421
2025-07-31 23:48:00,4623082330.118667,11128.666666666666,4622624467.409566,11126.344444444443,0.05625737596098007
2025-07-31 23:48:30,4623113654.766666,11105.666666666666,4622655947.024067,11124.97777777778,0.059503754097776515
2025-07-31 23:49:00,4623145310.856,11099.0,4622687443.124078,11124.166666666666,-0.03263971717988772
2025-07-31 23:49:30,4623176646.9539995,11106.0,4622718943.673544,11123.78888888889,-0.11329368162323258
2025-07-31 23:50:00,4623207878.5946665,11108.0,4622750443.817922,11123.822222222223,-0.2210181694706442
2025-07-31 23:50:30,4623239221.931666,11125.666666666666,4622781931.723789,11124.52222222222,-0.2861803196268966
2025-07-31 23:51:00,4623270065.036,11119.333333333334,4622813402.573745,11124.677777777779,-0.3386302669282971
2025-07-31 23:51:30,4623301726.39,11095.333333333334,4622844898.222767,11124.022222222224,-0.44926259903596244
2025-07-31 23:52:00,4623334095.065,11082.666666666666,4622876441.024856,11122.855555555556,-0.554589448271637
2025-07-31 23:52:30,4623366779.892667,11088.0,4622908035.573523,11121.822222222223,-0.6351366870520592
2025-07-31 23:53:00,4623398427.443667,11098.0,4622939644.257344,11120.644444444446,-0.6564803723345799
2025-07-31 23:53:30,4623430134.963333,11101.666666666666,4622971287.894845,11119.088888888888,-0.6397956133767654
2025-07-31 23:54:00,4623461736.685,11113.0,4623002944.156333,11117.644444444444,-0.5808930723945889
2025-07-31 23:54:30,4623493256.072333,11101.333333333334,4623034586.178422,11115.466666666667,-0.5342460374227328
2025-07-31 23:55:00,4623524794.289333,11102.333333333334,4623066199.974322,11114.31111111111,-0.5115006169951086
2025-07-31 23:55:30,4623556351.903,11111.0,4623097797.516689,11114.677777777777,-0.5814894132178776
2025-07-31 23:56:00,4623588053.247001,11103.0,4623129416.062455,11114.644444444444,-0.6597230956771686
2025-07-31 23:56:30,4623619760.980333,11115.666666666666,4623161053.812845,11114.755555555555,-0.6648930324602268
2025-07-31 23:57:00,4623651502.959333,11131.0,4623192701.0793,11115.144444444446,-0.5837777584100828
2025-07-31 23:57:30,4623682900.6710005,11130.0,4623224348.677423,11115.166666666666,-0.48183069204400747
2025-07-31 23:58:00,4623714358.939,11130.666666666666,4623255975.1391,11115.177777777777,-0.3746525202884515
2025-07-31 23:58:30,4623745609.453667,11116.333333333334,4623287565.232699,11114.077777777778,-0.268110400923293
2025-07-31 23:59:00,4623776707.603667,11096.333333333334,4623319123.412955,11112.166666666666,-0.1989238745441186
2025-07-31 23:59:30,4623807929.751667,11095.666666666666,4623350674.004255,11110.866666666667,-0.17264387688567984
2025-08-01 00:00:00,4623839485.980667,11110.0,4623382226.332544,11110.355555555556,-0.11423512299276019
2025-08-01 00:00:30,4623870971.772334,11119.0,4623413763.986511,11110.18888888889,-0.015848855803664304
2025-08-01 00:01:00,4623902851.407666,11116.0,4623445314.530589,11109.988888888889,0.06394237118028313
2025-08-01 00:01:30,4623935134.989333,11127.333333333334,4623476907.272544,11110.611111111111,0.12944832728745165
2025-08-01 00:02:00,4623967100.3133335,11126.0,4623508513.702122,11111.1,0.19354590982205308
2025-08-01 00:02:30,4623998232.748,11111.333333333334,4623540100.392633,11110.466666666667,0.28970096680980423
2025-08-01 00:03:00,4624029756.159333,11116.666666666666,4623571681.260655,11110.066666666668,0.41173546000896527
2025-08-01 00:03:30,4624060710.541667,11135.333333333334,4623603249.786489,11111.055555555555,0.4741290858711095
2025-08-01 00:04:00,4624092675.604333,11154.666666666666,4623634828.611434,11112.91111111111,0.5266565966687419
2025-08-01 00:04:30,4624125055.7109995,11158.333333333334,4623666442.236667,11114.655555555555,0.5896821793959031
2025-08-01 00:05:00,4624156634.104667,11158.0,4623698067.420334,11116.322222222221,0.6464848092472831
2025-08-01 00:05:30,4624188115.849334,11157.333333333334,4623729697.217589,11117.37777777778,0.7449239009734571
2025-08-01 00:06:00,4624218943.376334,11135.333333333334,4623761326.495601,11117.91111111111,0.7906385737097231
2025-08-01 00:06:30,4624250541.613999,11131.0,4623792953.669734,11119.1,0.772368313597832
2025-08-01 00:07:00,4624282047.262334,11142.666666666666,4623824552.076311,11121.1,0.757937559067251
2025-08-01 00:07:30,4624313800.2786665,11141.666666666666,4623856119.422511,11122.888888888887,0.7409352623980756
2025-08-01 00:08:00,4624345009.7213335,11160.0,4623887672.1651,11124.955555555554,0.7501342405494161
2025-08-01 00:08:30,4624375912.307334,11166.333333333334,4623919198.076567,11127.111111111113,0.7633306061065647
2025-08-01 00:09:00,4624406601.840667,11152.333333333334,4623950693.581756,11128.422222222223,0.7792123704461846
2025-08-01 00:09:30,4624437397.060666,11155.333333333334,4623982164.948033,11130.222222222223,0.77695570735945
2025-08-01 00:10:00,4624468673.584667,11157.0,4624013627.591211,11132.044444444446,0.773648102566874
2025-08-01 00:10:30,4624500463.010667,11146.0,4624045097.961467,11133.211111111112,0.7592042430741434
2025-08-01 00:11:00,4624531365.521,11149.333333333334,4624076541.703934,11134.755555555555,0.7367313879975903
2025-08-01 00:11:30,4624562301.445334,11144.0,4624107959.719434,11135.7,0.7145696313633214
2025-08-01 00:12:00,4624592959.572333,11132.0,4624139341.606534,11135.733333333334,0.6898725324736338
2025-08-01 00:12:30,4624623666.976666,11134.333333333334,4624170700.483389,11135.877777777778,0.6693802968943028
2025-08-01 00:13:00,4624654230.894334,11140.666666666666,4624202029.548567,11136.211111111112,0.6677871416055946
2025-08-01 00:13:30,4624684453.608666,11143.666666666666,4624233324.353733,11137.122222222222,0.638567568226522
2025-08-01 00:14:00,4624714782.992667,11148.666666666666,4624264593.533367,11138.866666666667,0.5902929782946515
2025-08-01 00:14:30,4624745557.927667,11149.333333333334,4624295847.8059,11140.655555555557,0.5327833585956738
2025-08-01 00:15:00,4624776005.220333,11138.333333333334,4624327065.113889,11141.6,0.43611035059485104
2025-08-01 00:15:30,4624807012.592334,11136.0,4624358266.474555,11142.166666666666,0.3336911943576069
2025-08-01 00:16:00,4624838248.913333,11139.0,4624389446.391412,11142.933333333332,0.22069901705199135
2025-08-01 00:16:30,4624869711.858666,11140.0,4624420598.953722,11143.355555555556,0.13884072029172947
2025-08-01 00:17:00,4624900984.786,11137.666666666666,4624451728.436144,11143.744444444446,0.03169540692510552
2025-08-01 00:17:30,4624932293.340667,11135.333333333334,4624482863.789233,11144.544444444444,-0.18902039263104375
2025-08-01 00:18:00,4624963169.505,11129.0,4624513977.567423,11144.955555555556,-0.46360704208663184
2025-08-01 00:18:30,4624994398.353333,11127.0,4624545100.494478,11144.677777777779,-0.601306629570853
2025-08-01 00:19:00,4625025660.418,11116.0,4624576199.988267,11143.388888888889,-0.6349706099133182
2025-08-01 00:19:30,4625056641.1293335,11106.666666666666,4624607252.835545,11141.666666666668,-0.654295389466812
2025-08-01 00:20:00,4625087871.188666,11112.333333333334,4624638294.071677,11140.144444444444,-0.6711874948342105
2025-08-01 00:20:30,4625118741.868,11122.666666666666,4624669314.938967,11138.988888888889,-0.6692992903126389
2025-08-01 00:21:00,4625150192.594334,11140.666666666666,4624700356.579566,11139.166666666666,-0.6794721771981174
2025-08-01 00:21:30,4625181275.781334,11139.666666666666,4624731381.05181,11139.455555555556,-0.7186434594149101
2025-08-01 00:22:00,4625212265.433666,11111.666666666666,4624762388.324189,11138.422222222222,-0.769875256516328
2025-08-01 00:22:30,4625243405.637667,11105.0,4624793375.169489,11137.2,-0.8187753267674619
2025-08-01 00:23:00,4625273592.281,11113.333333333334,4624824327.921478,11135.644444444446,-0.8182692278740007
2025-08-01 00:23:30,4625303296.788334,11101.0,4624855240.737512,11133.466666666667,-0.8182098624013701
2025-08-01 00:24:00,4625333069.957334,11090.333333333334,4624886123.008067,11131.4,-0.8250884941202797
2025-08-01 00:24:30,4625363427.605667,11112.333333333334,4624916990.692901,11129.966666666667,-0.8166657570006222
2025-08-01 00:25:00,4625393928.759,11125.333333333334,4624947832.532044,11128.91111111111,-0.7708092946249832
2025-08-01 00:25:30,4625424680.957667,11118.333333333334,4624978639.796946,11127.988888888887,-0.7542374682174807
2025-08-01 00:26:00,4625455283.284,11113.0,4625009437.055712,11126.777777777777,-0.7404092066307427
2025-08-01 00:26:30,4625486152.930333,11108.666666666666,4625040232.105211,11125.6,-0.7398788127705426
2025-08-01 00:27:00,4625516544.131333,11096.0,4625071018.257177,11124.4,-0.7799102038098468
2025-08-01 00:27:30,4625547339.606334,11107.0,4625101807.344833,11123.488888888889,-0.7943701138492527
2025-08-01 00:28:00,4625578115.694333,11126.0,4625132603.504834,11123.0,-0.7371271076632743
2025-08-01 00:28:30,4625608248.276,11114.333333333334,4625163396.660412,11122.02222222222,-0.7082729356758914
2025-08-01 00:29:00,4625638623.184334,11093.333333333334,4625194191.333467,11120.177777777779,-0.7081927987385593
2025-08-01 00:29:30,4625669099.815667,11082.333333333334,4625224976.0630665,11117.944444444443,-0.7108751503350633
2025-08-01 00:30:00,4625699358.715667,11078.333333333334,4625255754.512911,11115.944444444443,-0.7256027020492148
2025-08-01 00:30:30,4625729554.858334,11092.333333333334,4625286505.921778,11114.488888888889,-0.7288983757687444
2025-08-01 00:31:00,4625760162.672,11097.333333333334,4625317236.380401,11113.1,-0.7143188239294995
2025-08-01 00:31:30,4625791011.392667,11091.0,4625347946.364866,11111.466666666667,-0.705260588041256
2025-08-01 00:32:00,4625821549.111667,11088.0,4625378631.842389,11109.81111111111,-0.6990977731106565
2025-08-01 00:32:30,4625852401.149334,11090.0,4625409302.102677,11108.3,-0.687626460920474
2025-08-01 00:33:00,4625884087.892,11100.0,4625439999.382245,11107.333333333334,-0.6560016207011002
2025-08-01 00:33:30,4625915582.5789995,11098.666666666666,4625470705.523101,11106.388888888889,-0.6262575515615859
2025-08-01 00:34:00,4625946827.190333,11089.0,4625501411.082178,11105.488888888889,-0.6439270977234159
2025-08-01 00:34:30,4625978165.272667,11093.0,4625532128.553622,11105.033333333333,-0.6776721953967748
2025-08-01 00:35:00,4626008732.765,11094.333333333334,4625562823.9395,11104.433333333332,-0.685599130376394
2025-08-01 00:35:30,4626039298.5286665,11091.666666666666,4625593509.161523,11103.4,-0.6707503933795333
2025-08-01 00:36:00,4626069811.250667,11102.0,4625624163.116734,11102.111111111113,-0.594655294557256
2025-08-01 00:36:30,4626100509.416333,11104.0,4625654804.2379,11100.922222222223,-0.4914502565594534
2025-08-01 00:37:00,4626131014.190333,11093.333333333334,4625685429.196456,11100.31111111111,-0.4770340079430981
2025-08-01 00:37:30,4626161675.954667,11088.333333333334,4625716038.207022,11099.755555555555,-0.503171550391574
2025-08-01 00:38:00,4626192312.068334,11086.0,4625746662.199933,11098.844444444443,-0.5009184068353701
2025-08-01 00:38:30,4626222445.777667,11078.0,4625777300.4995775,11098.077777777777,-0.561085206539748
2025-08-01 00:39:00,4626252744.614333,11078.0,4625807956.321477,11097.666666666666,-0.6640652754754691
2025-08-01 00:39:30,4626282385.446334,11078.666666666666,4625838588.249499,11096.544444444444,-0.6711653852251219
2025-08-01 00:40:00,4626312300.190333,11077.0,4625869200.630545,11094.933333333332,-0.6577816860144399
2025-08-01 00:40:30,4626342342.143001,11086.666666666666,4625899789.336722,11093.87777777778,-0.6179154165729907
2025-08-01 00:41:00,4626372751.727,11094.666666666666,4625930371.6181555,11093.266666666666,-0.5422615138190612
2025-08-01 00:41:30,4626402709.345666,11092.0,4625960923.498667,11092.71111111111,-0.4824480729318466
2025-08-01 00:42:00,4626433125.331667,11082.0,4625991476.205344,11092.244444444445,-0.5126488209565793
2025-08-01 00:42:30,4626463132.174,11068.666666666666,4626022002.624267,11090.966666666667,-0.5310544378652692
2025-08-01 00:43:00,4626493585.529667,11077.666666666666,4626052518.285445,11089.355555555556,-0.4899252247310796
2025-08-01 00:43:30,4626524478.400666,11095.0,4626083059.2896,11088.711111111112,-0.340659917614596
2025-08-01 00:44:00,4626554547.368333,11094.666666666666,4626113590.095734,11088.755555555554,-0.2676717376203872
2025-08-01 00:44:30,4626584124.739,11092.666666666666,4626144090.926512,11089.1,-0.2898529333071504
2025-08-01 00:45:00,4626613924.562333,11096.666666666666,4626174576.454733,11089.711111111112,-0.32265933593084173
2025-08-01 00:45:30,4626644960.633667,11097.0,4626205089.980577,11089.866666666667,-0.2517720057119442
2025-08-01 00:46:00,4626676211.011001,11097.666666666666,4626235624.925212,11089.877777777778,-0.14553148853018202
2025-08-01 00:46:30,4626706840.228333,11100.0,4626266152.553067,11090.177777777777,-0.06810799945353029
2025-08-01 00:47:00,4626737278.256667,11103.333333333334,4626296676.8579,11090.68888888889,0.002568316021354258
2025-08-01 00:47:30,4626767719.865334,11099.333333333334,4626327187.481767,11091.0,0.051801611329633374
2025-08-01 00:48:00,4626798537.0789995,11102.0,4626357669.121334,11091.066666666668,0.1793773973740898
2025-08-01 00:48:30,4626829573.344334,11120.0,4626388135.480178,11091.777777777777,0.3573281654852974
2025-08-01 00:49:00,4626860570.285334,11121.0,4626418593.583344,11092.844444444443,0.4463808098954222
2025-08-01 00:49:30,4626891999.435666,11094.666666666666,4626449054.722111,11092.9,0.4555925317145591
2025-08-01 00:50:00,4626923003.6293335,11087.333333333334,4626479530.417588,11092.666666666666,0.43418558641976096
2025-08-01 00:50:30,4626953814.699333,11103.333333333334,4626510014.289945,11093.055555555555,0.4740033663784296
2025-08-01 00:51:00,4626984142.455001,11101.0,4626540491.996756,11093.02222222222,0.5578673549705595
2025-08-01 00:51:30,4627015313.406667,11093.333333333334,4626570985.4631,11092.666666666666,0.6237724525912196
2025-08-01 00:52:00,4627046435.953667,11090.666666666666,4626601499.521878,11092.577777777777,0.6165544043475756
2025-08-01 00:52:30,4627077025.671666,11091.0,4626632011.1791115,11092.666666666666,0.5876186345407817
2025-08-01 00:53:00,4627107338.097,11081.666666666666,4626662512.046734,11092.522222222224,0.49480456354316205
2025-08-01 00:53:30,4627137732.396,11078.0,4626693021.6006775,11092.522222222224,0.35092730431923197
2025-08-01 00:54:00,4627167919.445667,11084.333333333334,4626723527.428389,11092.733333333334,0.24205057472880664
2025-08-01 00:54:30,4627198199.646667,11077.333333333334,4626754054.5684,11092.68888888889,0.09365849493057118
2025-08-01 00:55:00,4627228501.371667,11072.333333333334,4626784594.607778,11092.533333333333,-0.08401441671379294
2025-08-01 00:55:30,4627258514.677334,11071.666666666666,4626815133.692256,11092.033333333333,-0.20304575686493084
2025-08-01 00:56:00,4627288663.093333,11064.0,4626845664.071134,11091.011111111113,-0.2938217438190518
2025-08-01 00:56:30,4627318728.905666,11062.333333333334,4626876198.056467,11090.022222222224,-0.3818864444026116
2025-08-01 00:57:00,4627348649.467999,11071.666666666666,4626906715.527678,11089.677777777779,-0.4766698074911468
2025-08-01 00:57:30,4627378746.467999,11090.0,4626937236.004145,11090.388888888889,-0.5830642328486902
2025-08-01 00:58:00,4627408787.558,11075.666666666666,4626967742.738422,11090.322222222221,-0.6925796780741799
2025-08-01 00:58:30,4627438682.545,11051.666666666666,4626998216.2099,11088.877777777778,-0.7421211589498836
2025-08-01 00:59:00,4627468421.768333,11041.0,4627028678.689899,11087.08888888889,-0.7824445472354755
2025-08-01 00:59:30,4627497832.902,11045.0,4627059135.628667,11085.5,-0.8261106871968906
2025-08-01 01:00:00,4627527431.103333,11054.333333333334,4627089585.8467,11084.088888888888,-0.8524955817586767
2025-08-01 01:00:30,4627557511.683666,11064.666666666666,4627120004.215034,11083.011111111111,-0.8624933320675342
2025-08-01 01:01:00,4627587378.405666,11067.0,4627150376.461522,11081.988888888889,-0.8637153010885357
2025-08-01 01:01:30,4627617770.637334,11061.666666666666,4627180740.808489,11080.711111111112,-0.8657228102055042
2025-08-01 01:02:00,4627648529.168667,11052.666666666666,4627211115.838889,11079.02222222222,-0.86991322799579
2025-08-01 01:02:30,4627679527.035334,11053.0,4627241509.411222,11077.477777777776,-0.8752678921399036
2025-08-01 01:03:00,4627710952.935,11056.666666666666,4627271923.273088,11075.966666666667,-0.8688772060294797
2025-08-01 01:03:30,4627741550.616667,11049.333333333334,4627302322.5155,11073.611111111111,-0.8624259892279794
2025-08-01 01:04:00,4627771949.208,11040.0,4627332701.8129225,11070.91111111111,-0.8666553612798874
2025-08-01 01:04:30,4627802711.738667,11052.0,4627363058.889689,11069.488888888887,-0.8583902761193616
2025-08-01 01:05:00,4627833550.949666,11066.666666666666,4627393410.467032,11068.8,-0.8210913315313066
2025-08-01 01:05:30,4627865219.675667,11066.333333333334,4627423790.632911,11067.566666666668,-0.7635085732957105
2025-08-01 01:06:00,4627896690.887,11063.666666666666,4627454208.913978,11066.322222222223,-0.7066184461209413
2025-08-01 01:06:30,4627927821.95,11054.333333333334,4627484625.865421,11065.02222222222,-0.6761823922750172
2025-08-01 01:07:00,4627958975.129666,11047.666666666666,4627515043.837955,11063.58888888889,-0.6599659076609196
2025-08-01 01:07:30,4627989859.203667,11032.666666666666,4627545471.622356,11061.644444444446,-0.6620240741717547
2025-08-01 01:08:00,4628020901.732667,11031.0,4627575923.743545,11059.955555555554,-0.6738715711221108
2025-08-01 01:08:30,4628051817.684,11052.0,4627606393.253144,11059.088888888888,-0.6444609931549611
2025-08-01 01:09:00,4628082712.753667,11058.666666666666,4627636886.363412,11058.233333333334,-0.5711413493753278
2025-08-01 01:09:30,4628113535.886001,11048.333333333334,4627667397.571389,11057.266666666666,-0.5422522244196332
2025-08-01 01:10:00,4628143974.018333,11050.0,4627697913.326278,11056.52222222222,-0.5137444288662438
2025-08-01 01:10:30,4628174011.538667,11050.666666666666,4627728429.888322,11055.822222222221,-0.4785696338210891
2025-08-01 01:11:00,4628204044.829667,11043.0,4627758942.612866,11055.12222222222,-0.4926035890169932
2025-08-01 01:11:30,4628234548.038667,11033.666666666666,4627789469.917299,11054.166666666666,-0.5328856430726053
2025-08-01 01:12:00,4628265339.651333,11029.666666666666,4627820026.256744,11052.766666666665,-0.5455282640754593
2025-08-01 01:12:30,4628296220.771334,11022.666666666666,4627850608.733522,11050.52222222222,-0.5393126204161475
2025-08-01 01:13:00,4628326416.838,11038.333333333334,4627881196.376189,11049.277777777777,-0.5036019081739264
2025-08-01 01:13:30,4628356378.48,11060.333333333334,4627911786.240689,11049.566666666668,-0.4320470035450542
2025-08-01 01:14:00,4628386701.318,11055.0,4627942395.5590105,11050.033333333333,-0.4522403840428253
2025-08-01 01:14:30,4628417288.565333,11048.0,4627973044.081122,11050.133333333333,-0.48884575076449915
2025-08-01 01:15:00,4628447488.529,11047.333333333334,4628003712.661978,11049.9,-0.4815763966978787
2025-08-01 01:15:30,4628477859.324333,11048.0,4628034390.916667,11049.344444444443,-0.4270708592764304
2025-08-01 01:16:00,4628508327.189,11055.666666666666,4628065089.209444,11048.966666666667,-0.3144269358815399
2025-08-01 01:16:30,4628539107.141334,11055.333333333334,4628095800.426245,11048.755555555554,-0.21604740000218442
2025-08-01 01:17:00,4628569514.132667,11046.0,4628126499.925045,11048.533333333333,-0.20892034111271876
2025-08-01 01:17:30,4628600179.325667,11047.0,4628157188.334722,11048.333333333334,-0.19253843439911822
2025-08-01 01:18:00,4628631361.403,11047.666666666666,4628187868.616989,11048.033333333333,-0.1508698867095421
2025-08-01 01:18:30,4628662373.404334,11045.666666666666,4628218562.709911,11047.91111111111,-0.15600197473794988
2025-08-01 01:19:00,4628693276.402,11042.666666666666,4628249273.616378,11048.0,-0.2301097723114962
2025-08-01 01:19:30,4628723432.023,11037.666666666666,4628279964.292522,11047.522222222224,-0.25907118468178164
2025-08-01 01:20:00,4628753254.087,11049.0,4628310621.0637665,11046.933333333332,-0.15187524194656127
2025-08-01 01:20:30,4628783790.250667,11054.333333333334,4628341240.082933,11046.533333333333,0.005722164296653388
2025-08-01 01:21:00,4628814219.8706665,11044.333333333334,4628371824.382389,11045.888888888887,0.10744772339355685
2025-08-01 01:21:30,4628844556.004001,11048.333333333334,4628402382.184189,11045.68888888889,0.182040337918346
2025-08-01 01:22:00,4628875496.996,11042.333333333334,4628432932.913067,11045.511111111111,0.17397349211886817
2025-08-01 01:22:30,4628906478.053,11034.333333333334,4628463486.874711,11045.566666666668,0.01593880383602321
2025-08-01 01:23:00,4628936985.191334,11046.333333333334,4628494022.990001,11046.077777777777,-0.08286764286758717
2025-08-01 01:23:30,4628967470.625,11060.666666666666,4628524544.7547,11046.366666666667,0.05563769581670916
2025-08-01 01:24:00,4628998626.714,11048.333333333334,4628555075.220045,11046.022222222224,0.15855203787090008
2025-08-01 01:24:30,4629029739.663001,11037.333333333334,4628585615.345944,11045.655555555557,0.11486493528766799
2025-08-01 01:25:00,4629060492.6536665,11048.0,4628616165.967122,11045.588888888888,0.16126235876337286
2025-08-01 01:25:30,4629091254.902667,11044.333333333334,4628646740.745922,11045.37777777778,0.18975847452999242
2025-08-01 01:26:00,4629122107.947,11052.333333333334,4628677342.8498335,11045.68888888889,0.2171267187352417
2025-08-01 01:26:30,4629153327.808333,11064.666666666666,4628707968.842156,11046.722222222223,0.24763774050235313
2025-08-01 01:27:00,4629184506.837001,11051.333333333334,4628738607.748343,11047.444444444445,0.17271224676686658
2025-08-01 01:27:30,4629215486.933333,11049.666666666666,4628769249.953745,11048.344444444445,0.011765880122064223
2025-08-01 01:28:00,4629247188.376333,11059.666666666666,4628799942.338355,11049.055555555557,0.01756572709226311
2025-08-01 01:28:30,4629278686.570666,11061.0,4628830685.941378,11049.077777777777,0.21029911999849685
2025-08-01 01:29:00,4629309655.775666,11055.333333333334,4628861451.089967,11049.08888888889,0.31078160783671366
2025-08-01 01:29:30,4629340334.048667,11040.333333333334,4628892219.272745,11048.833333333334,0.22512642672031463
2025-08-01 01:30:00,4629371413.486333,11042.0,4628923016.771322,11048.655555555557,0.1565792886998032
2025-08-01 01:30:30,4629402610.998334,11041.333333333334,4628953841.827123,11048.433333333332,0.09285171922996671
2025-08-01 01:31:00,4629434207.966001,11033.0,4628984704.519689,11047.677777777777,0.03191848265550088
2025-08-01 01:31:30,4629467636.391666,11046.666666666666,4629015655.4947,11047.388888888889,0.08476785032698485
2025-08-01 01:32:00,4629499825.123334,11050.0,4629046665.861055,11047.522222222224,0.09304768256879346
2025-08-01 01:32:30,4629530447.783667,11053.0,4629077674.809656,11047.722222222223,0.12831404438914093
2025-08-01 01:33:00,4629561113.263667,11050.666666666666,4629108666.538344,11047.822222222223,0.14892053242479592
2025-08-01 01:33:30,4629591661.949,11045.333333333334,4629139642.823167,11047.811111111112,0.1139610465926898
2025-08-01 01:34:00,4629622375.278333,11036.333333333334,4629170612.785711,11047.6,-0.00891536985516916
2025-08-01 01:34:30,4629652744.280666,11033.333333333334,4629201589.860967,11047.455555555556,-0.17889587112145622
2025-08-01 01:35:00,4629682898.292334,11036.0,4629232578.001144,11047.022222222224,-0.23873049039348873
2025-08-01 01:35:30,4629712871.6726675,11029.666666666666,4629263547.381878,11046.2,-0.28694171909863686
2025-08-01 01:36:00,4629743452.111667,11034.333333333334,4629294521.789911,11045.866666666669,-0.3639443958242627
2025-08-01 01:36:30,4629774391.451667,11036.666666666666,4629325516.304834,11045.477777777776,-0.3982508071420594
2025-08-01 01:37:00,4629804952.458333,11045.666666666666,4629356498.153578,11045.58888888889,-0.4184209404708359
2025-08-01 01:37:30,4629835703.132667,11048.666666666666,4629387472.3229,11046.06666666667,-0.48497281872862513
2025-08-01 01:38:00,4629866982.381667,11045.0,4629418472.229244,11046.022222222224,-0.48991462169956645
2025-08-01 01:38:30,4629898081.669333,11038.666666666666,4629449492.597388,11045.288888888888,-0.45515931522382097
